,Text,,,,,,,,,,,,,,,,,,,,,Label
9229,465 Stores Closed Between Gap JCPenney Victorias Secret and Foot Locker Retail stores find difficulty competing with online giants like Amazon and fall by the way side When starting your retail site set yourself up for success with the right broker pic twitter com XAqpBr1pa1,,,,,,,,,,,,,,,,,,,,,1
9230,Surprisingly I m getting mine tomorrow as well I thought I was going to have to wait a week due to my shipping method that I used so I ll be playing probably Saturday because I ll be picking it up from an Amazon locker on my way to work,,,,,,,,,,,,,,,,,,,,,1
9231,hi The Amazon locker is not working at 88 Euston Rd London I cant collect the parcel another day while is supposed to be there and I want the item What is your solution for a customer who pays for Amazon Prime,,,,,,,,,,,,,,,,,,,,,1
9232, When purchasing ask about an amazon locker for delivery,,,,,,,,,,,,,,,,,,,,,1
9233,Must be something similar to amazon locker,,,,,,,,,,,,,,,,,,,,,1
9234,You dont add it to your wish list that would defeat the object of an anonymous wish list they just need to know your closest amazon locker and give you a code to pick it up,,,,,,,,,,,,,,,,,,,,,1
9235,Type amazon locker into the amazon search bar,,,,,,,,,,,,,,,,,,,,,1
9236,Type in amazon locker into the amazon search it explains there,,,,,,,,,,,,,,,,,,,,,1
9237,Ooo so now my loyal fans can purchase any item they want from Amazon and send it to my local Amazon Locker pick up just like a PObox but better,,,,,,,,,,,,,,,,,,,,,1
9238,How if at all will this affect Amazon pick up and drop of locations or Amazon locker locations,,,,,,,,,,,,,,,,,,,,,1
9239,Hello put in 3 different locker locations all come up full Now what you don t want my,,,,,,,,,,,,,,,,,,,,,1
9240,Don t forget we have an amazon locker in store never miss your orders again twitter com EhgrDc0Lo5,,,,,,,,,,,,,,,,,,,,,1
9241,Up against it to get 2 new locker installs completed on time group twitter com U4YhBdCzow  at Premier Inn,,,,,,,,,,,,,,,,,,,,,1
9242,Argos is just a big amazon locker,,,,,,,,,,,,,,,,,,,,,1
9243,ac3 finally went up for preorder on amazon but its released the day after i move and i dont have my new address yet and it wont let me pick up from an amazon locker i call homophobia,,,,,,,,,,,,,,,,,,,,,1
9244,Fulltime Van life 3 year Vanniversary Amazon Locker Solar panels Los Angeles,,,,,,,,,,,,,,,,,,,,,1
9245,Real talk You need to do something about your couriers if you want to be in this delivery game Leaving packages in an open air and publicly accessable mail area when there s a package locker in place is lazy,,,,,,,,,,,,,,,,,,,,,0
9246,I feel this everytime I pick up my mobile orders is there some sort of locker way of alleviating my guilt and preventing old ladies from calling out innocent coffee drinkers Trust but verify ,,,,,,,,,,,,,,,,,,,,,1
9247,But this is not helping me at all My twitch is linked to my amazon prime account and is showing me the same locker code I wont be able to redeem,,,,,,,,,,,,,,,,,,,,,1
9248,Amazon has lockers that they deliver to Secure safe and you access your package with a code that is emailed to you once its been delivered to that locker The locker I use most frequently is at the TD Bank on St Clair near Runnymede,,,,,,,,,,,,,,,,,,,,,1
9249,Hi I dont have a safe place as I live in a big block of flats and hardly converse with my neighbours But we always make sure one of us is in if we think the package would be bigger than our letterbox or if were out we Amazon locker it That only seems like our 2 options,,,,,,,,,,,,,,,,,,,,,1
9250,I went and collected some books from an Amazon Locker and walked back to my badly located hotel on the quayside Thankfully none of the books got damaged Hurrah for Amazon packaging,,,,,,,,,,,,,,,,,,,,,0
9251,Must have been a weird bug in Amazons pre order system Oh well Its waiting at a locker nearby and Im downloading the audiobook as I type,,,,,,,,,,,,,,,,,,,,,0
9252,How did it take me until now to find out about the Amazon locker at Wolverhampton bus station Super handy Cheers,,,,,,,,,,,,,,,,,,,,,1
9253,Sick of ordering shit everyday I find more shit I need in this house since Friday I been to Amazon locker Home depot Lowes Walmart every single day,,,,,,,,,,,,,,,,,,,,,0
9254,I owe my entire life to the amazon locker,,,,,,,,,,,,,,,,,,,,,1
9255,Me I can get Amazon packages in one day instead of two if I pick them up at the locker location Me one day later It s too cold to go to the locker location I ll go when it warms up in two days,,,,,,,,,,,,,,,,,,,,,0
9256,I get my I get all my fits from Foot Locker Walmart Amazon and Hot Topic pic twitter com JafvRVHAA6,,,,,,,,,,,,,,,,,,,,,1
9258,Basically outta breath because I ran 3 blocks to get to my amazon locker before anyone got home and holy fuck I finally fucjing got them and my sweater that Im ordered Im so happy pic twitter com R1qnK6Kd4U,,,,,,,,,,,,,,,,,,,,,1
9259,got my NEW CHARGER YAY also it s LUNCHTIME also i GOT LOST ON MY WAY TO THE AMAZON LOCKER but that just meant i got to GO WALK AROUND SEATTLE A LOT which is a VERY COOL PLACE,,,,,,,,,,,,,,,,,,,,,1
9260,HAHA new charger has arrived time to bolt to and from the amazon locker during the lunch break,,,,,,,,,,,,,,,,,,,,,1
9261,First off what is an amazon locker Secondly why does 7 11 on silver hill rd have one,,,,,,,,,,,,,,,,,,,,,1
9263,Or put a data center in to dump prime video to the masses that much faster while using the place as a Locker point or a goods delivery intermediate area for gig amazon flex delivery people The plan is to be everywhere,,,,,,,,,,,,,,,,,,,,,1
9264,Yeah lovely day in London too I m expecting a delivery to an Amazon Locker soon so looking forward to taking a walk in the sunshine,,,,,,,,,,,,,,,,,,,,,1
9265,I think the next time I order with Amazon I m going to give the Amazon locker a try,,,,,,,,,,,,,,,,,,,,,1
9266,Idea Orion s Locker like Amazon locker but for chocolate treats,,,,,,,,,,,,,,,,,,,,,1
9267,Rent out your Teslas trunk real estate as an Amazon Locker ,,,,,,,,,,,,,,,,,,,,,1
9268,I bought shoes online but I have to pick it up at this amazon locker Im so lazy like why,,,,,,,,,,,,,,,,,,,,,0
9269,Momazonians want Jeff Bezos to start offering daycare at Amazon Melissa Locker Fast Company,,,,,,,,,,,,,,,,,,,,,1
9270,Amazon is delivering things to lockers catch me ordering last minute rave toys and glitter to my locker pic twitter com jqbBGr4mPY,,,,,,,,,,,,,,,,,,,,,1
9271,The entire baggage claim experience needs an overhaul Crowds swarming a conveyor blaring sirens bags emerging from the wall Take some inspiration from Amazon lockers Move pickup somewhere I can pleasantly grab a coffee and send me a notification w a locker code when ready pic twitter com GRH2IdUMv3,,,,,,,,,,,,,,,,,,,,,1
9272,That s actually what got us to watch it again I found a ton of never opened DVD box sets in a locker when I asked social media what they were looking for I got a ton of messages asking for Chuck So we felt compelled to revisit it on Amazon Prime,,,,,,,,,,,,,,,,,,,,,1
9273,And with some of the things I need for my business the amazon locker isnt always an option for shipping,,,,,,,,,,,,,,,,,,,,,1
9274,Android Samsung S Planner Agenda Google Calendar widget Todoist S Note Action Memo Alarmdroid Samsung Music GO Launcher GO Locker GO email widget Amazon Kindle Memorise Firefox Messages sms Twitter WhatsApp FB Messenger Trillian Signal Stopwatch Timer,,,,,,,,,,,,,,,,,,,,,1
9275,theres an amazon storage locker in our building and im so happy jesus,,,,,,,,,,,,,,,,,,,,,1
9276,I really enjoyed my locker experience and will be selecting that method of delivery again,,,,,,,,,,,,,,,,,,,,,1
9277,SPYFINDER PRO Hidden Spy Camera Finder Portable Pocket Sized Camera Detector Find Any Hidden Camera in Your House Office Rentals Hotel Rooms Gyms Locker Rooms Bathrooms Dressing Rooms via,,,,,,,,,,,,,,,,,,,,,0
9278,I just listed If These Walls Could Talk Baltimore Ravens Stories from the Baltimore Ravens Sideline Locker Room and Press Box paperback Karpovich Todd Seidel Jeff White Stan Oct 01 2017 for 15 49 via ,,,,,,,,,,,,,,,,,,,,,1
9279,I just listed You Win in the Locker Room First The 7 C s to Build a Winning Team in Business Sports and Life hardcover Gordon Jon Smith Mike Sep 21 2015 for 12 49 via ,,,,,,,,,,,,,,,,,,,,,1
9280,So will be trying to pick Amazon parcels up with the gas station this time as the sweater in purple fits into the locker the same one in black not I am a bit scared of the box it will come with now I don t want my neighbours to have to accept mail for me all the time,,,,,,,,,,,,,,,,,,,,,0
9281,Amazon is drunk in purple a sweater fits into the locker but not in black WTF,,,,,,,,,,,,,,,,,,,,,0
9282,I just listed 4ct Magnetic Locker Wallpaper Turquoise Locker Style Turquoise for 19 50 via ,,,,,,,,,,,,,,,,,,,,,1
9283,I just listed 4ct Magnetic Locker Wallpaper Blue Ombre Locker Style Blue Ombre for 22 50 via ,,,,,,,,,,,,,,,,,,,,,1
9284,This locker has sassy pic twitter com ITPytJi4MX,,,,,,,,,,,,,,,,,,,,,1
9285,Expect so Have you ever had items delivered to an Amazon Locker My nearest one is inside a supermarket so that s handy Definitely recommend that Very annoying when they deliver them there in dribs and drabs though,,,,,,,,,,,,,,,,,,,,,0
9286,Plenty of times I have ordered to send to an Amazon locker only for them to tell me one is not available due to the size of my package So they first have to add more Amazon lockers,,,,,,,,,,,,,,,,,,,,,1
9287,Hi can you confirm if your Sherwood forest location has an Amazon locker available to guests,,,,,,,,,,,,,,,,,,,,,1
9288,UK Sherwood Hi do you have an Amazon locker on site that can be used by your guests,,,,,,,,,,,,,,,,,,,,,1
9289,May have to get an amazon locker to deal with this,,,,,,,,,,,,,,,,,,,,,1
9290,Ordered some climbing shoes and chalk bag to a Tucson Amazon locker Gonna move camp further North into Tucson on Tuesday and hit an indoor climbing gym,,,,,,,,,,,,,,,,,,,,,1
9291,Theyre pretty good about it as long as it goes to your house It takes a couple of days if the shipping address is an Amazon Locker at 7 11,,,,,,,,,,,,,,,,,,,,,1
9292,I have an idea for a new package handling business If anyone is interested in investing in this idea I m here I have no app building skills but this could compete with Amazon locker Walmart pickup towers Maybe you or someone you know has app building skills,,,,,,,,,,,,,,,,,,,,,1
9293,Soon to be available from Amazon Flying Pig Bacon Delivered to your door car or Amazon locker,,,,,,,,,,,,,,,,,,,,,1
9294,How long can a package stay in an Amazon Locker Because I m already encountering this problem where I m too lazy to get them I ll go tomorrow,,,,,,,,,,,,,,,,,,,,,0
9295,when does the wwe Charlotte foot locker exclusive and john cena amazon exclusive get released,,,,,,,,,,,,,,,,,,,,,1
9296,Just collected this from my Amazon locker Wonder what it is twitter com yjF4NoN5x6,,,,,,,,,,,,,,,,,,,,,1
9297,What do you mean It was Amazon because I chose to have it delivered to a locker It might be because they tried to deliver it today but they couldn t I just want to know if they will try again,,,,,,,,,,,,,,,,,,,,,0
9298,with Amazon deliver to a Locker nearby Anyway I managed to get enough for the week some new flavour lick treats which Ellie is trying out the new Cheese flavour looks of it quite enjoying it Was an enjoyable cycle ride great interactions with those walking on the 2 5,,,,,,,,,,,,,,,,,,,,,1
9299,Death by Amazon Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours Story WNYW ,,,,,,,,,,,,,,,,,,,,,0
9300,i need to get up and go pick up my package from the amazon locker once i do that i can go back to bed,,,,,,,,,,,,,,,,,,,,,1
9301,465 store closures in 48 hours Gap JCPenney Victoria s Secret Foot Locker Foot Locker reported growth more than double expectations JCPenney needs an inspiring vision for its brand as more and more customers head to Target Walmart and Amazon ,,,,,,,,,,,,,,,,,,,,,1
9302,The Post Office loses billions while Amazon gets a good deal and brick mortar stores close by the thousands Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours,,,,,,,,,,,,,,,,,,,,,0
9303,AS AMAZON KILLS BUSINESS Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours,,,,,,,,,,,,,,,,,,,,,0
9304,Time to break Up Amazon Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours ,,,,,,,,,,,,,,,,,,,,,0
9305,Just 3 hours ago I picked up my package from an Amazon locker for the first time and I am satisfied that a liberating pastrix gets the honour ,,,,,,,,,,,,,,,,,,,,,1
9306,my apartment sends a stupid email everyday about someTHING its very annoying im going to start emailing them at the same frequency why is the pool open when its 50 degrees out why is the gate open all the time why do i have to pay for an amazon locker,,,,,,,,,,,,,,,,,,,,,0
9307,Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours Has taken over the retail no one to blame on these closures but themselves They should been smart enough to make changes stores a mess,,,,,,,,,,,,,,,,,,,,,0
9308,Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours living in an world,,,,,,,,,,,,,,,,,,,,,0
9309,Amazon destroys more Gap JCPenney Victoria s Secret Foot Locker 465 store closures in 48 hours Fox Business ,,,,,,,,,,,,,,,,,,,,,1
